tenure,MonthlyCharges,TotalCharges,CLV,services_count,monthly_to_total_ratio,internet_no_tech_support,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,tenure_bucket,ChurnFlag
2,90.35,190.5,542.0999999999999,5,1.0542335362479247,1,Female,0,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,0-6m,0
6,80.8,457.1,484.79999999999995,4,0.9428630363036306,1,Male,1,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,0-6m,0
22,94.65,2104.55,567.9000000000001,5,1.0106852999087548,1,Male,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),12-24m,1
10,51.2,498.25,307.20000000000005,3,0.97314453125,1,Female,0,No,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,6-12m,0
71,24.65,1766.75,591.5999999999999,2,1.009484901294175,0,Male,1,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24m+,0
8,60.9,551.95,365.4,4,1.1329022988505748,1,Male,1,Yes,No,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),6-12m,0
25,54.3,1296.8,325.79999999999995,4,0.9552854511970533,0,Male,0,Yes,Yes,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,24m+,0
12,84.45,1059.55,506.70000000000005,4,1.045539767120584,1,Male,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,6-12m,1
62,89.8,5629.55,538.8,5,1.0111268769308142,1,Male,1,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),24m+,0
71,108.05,7532.15,2593.2,8,0.9818289654633027,0,Male,0,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,24m+,1
47,87.2,4017.45,523.2,5,0.9802483896154596,1,Male,0,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,24m+,0
66,105.2,6936.85,631.2,7,0.999085436110151,1,Female,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,24m+,0
19,89.35,1686.85,1072.1999999999998,5,0.9936382646599712,0,Female,0,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),12-24m,0
67,83.85,5588.8,503.09999999999997,5,0.9948112745752454,1,Male,1,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),24m+,0
16,112.95,1882.55,677.7,8,1.041694333776007,0,Female,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,12-24m,0
14,76.1,1054.8,1826.3999999999999,7,0.9900506851886616,0,Male,0,No,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),12-24m,0
19,49.6,962.9,297.6,3,1.0217529711375213,1,Female,0,Yes,Yes,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),12-24m,0
65,109.4,7227.45,656.4000000000001,8,1.0163760371255801,1,Female,1,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),24m+,0
66,102.45,6615.15,1229.4,7,0.9783264563645236,1,Female,0,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),24m+,1
3,79.4,205.05,476.40000000000003,4,0.860831234256927,1,Female,1,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0-6m,1
30,89.9,2723.15,539.4000000000001,5,1.0096959584723768,0,Male,0,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),24m+,0
7,44.65,322.5,267.9,2,1.0318349064149737,1,Male,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),6-12m,0
44,59.85,2603.95,718.2,5,0.9888167388167387,0,Male,0,Yes,No,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),24m+,0
65,26.0,1654.85,624.0,2,0.9792011834319526,0,Female,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24m+,0
65,25.75,1654.75,618.0,2,0.9886482449589246,0,Male,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24m+,0
69,84.7,5878.9,2032.8000000000002,8,1.005920298410417,0,Male,0,Yes,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,24m+,0
66,79.85,5234.95,1916.3999999999999,7,0.9933302973378115,1,Male,0,Yes,Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),24m+,0
44,89.2,4040.2,535.2,5,1.0294027721157766,1,Male,1,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,24m+,0
46,108.9,4854.3,2613.6000000000004,8,0.9690382081686428,0,Female,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),24m+,0
43,86.45,3574.5,2074.8,8,0.9615720876430791,0,Female,0,Yes,No,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),24m+,0
32,83.7,2633.3,1004.4000000000001,8,0.9831615890083633,0,Male,0,No,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),24m+,0
40,101.85,4086.3,611.0999999999999,6,1.003019145802651,1,Male,1,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,24m+,1
2,51.4,96.8,308.4,4,0.9416342412451362,1,Female,0,No,No,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,0-6m,0
7,69.55,521.35,417.29999999999995,2,1.070863715723529,1,Male,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,6-12m,0
1,75.8,75.8,454.79999999999995,3,1.0,1,Female,0,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,0-6m,1
26,45.8,1147.0,274.79999999999995,4,0.9632180047027209,0,Female,0,No,Yes,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,24m+,0
66,105.0,7133.25,630.0,7,1.0293290043290044,1,Male,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),24m+,1
17,34.4,592.75,206.39999999999998,3,1.0135943912448702,1,Male,0,Yes,No,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,12-24m,0
48,55.5,2627.35,1332.0,4,0.9862424924924924,1,Female,0,No,No,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Credit card (automatic),24m+,0
23,23.85,625.65,572.4000000000001,2,1.1405523653267704,0,Female,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,12-24m,0
14,100.55,1415.55,603.3,6,1.0055764722597145,1,Male,0,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,12-24m,1
21,35.1,770.4,842.4000000000001,3,1.045177045177045,0,Female,0,No,No,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,12-24m,0
58,20.8,1212.25,499.20000000000005,1,1.0048491379310345,0,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24m+,0
1,74.45,74.45,446.70000000000005,3,1.0,1,Female,1,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0-6m,1
31,94.5,2979.2,567.0,5,1.0169653524492233,1,Male,0,No,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,24m+,0
7,51.0,354.05,306.0,3,0.9917366946778712,1,Male,0,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,6-12m,1
1,21.05,21.05,126.30000000000001,1,1.0,0,Male,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0-6m,0
26,20.25,493.95,121.5,1,0.9381766381766381,0,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24m+,0
10,72.85,688.65,437.09999999999997,3,0.9452985586822237,1,Male,1,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,6-12m,1
2,44.65,74.9,267.9,2,0.8387458006718926,1,Male,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,0-6m,1
5,81.0,389.6,486.0,3,0.9619753086419753,1,Female,0,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),0-6m,1
64,74.35,4759.55,1784.3999999999999,7,1.0002416778749161,0,Female,0,Yes,No,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,24m+,0
1,24.4,24.4,146.39999999999998,1,1.0,1,Male,0,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0-6m,0
40,42.35,1716.45,508.20000000000005,4,1.0132526564344746,1,Male,0,Yes,No,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,24m+,1
36,60.7,2234.55,728.4000000000001,6,1.0225837451949478,0,Male,0,Yes,Yes,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),24m+,0
24,20.15,456.85,241.79999999999998,1,0.9446856906534327,0,Female,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,12-24m,0
26,79.3,2015.8,475.79999999999995,4,0.9776893976137356,1,Female,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),24m+,0
43,107.55,4533.9,1290.6,7,0.9803768933865266,0,Female,1,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,24m+,1
69,20.2,1376.5,484.79999999999995,1,0.987587889223705,0,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24m+,0
39,99.75,4036.0,598.5,6,1.03746545851809,1,Female,1,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,24m+,0
14,65.45,937.6,392.70000000000005,5,1.023245661901124,1,Male,0,Yes,Yes,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,12-24m,1
55,59.2,3175.85,1420.8000000000002,5,0.9753839066339066,0,Male,0,No,No,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,24m+,0
58,45.35,2540.1,544.2,4,0.9657073337642093,1,Female,0,Yes,No,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,24m+,0
68,54.45,3674.95,653.4000000000001,4,0.992532274617836,1,Female,0,No,No,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),24m+,0
22,20.55,469.85,123.30000000000001,1,1.0392612253926123,0,Female,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,12-24m,0
70,101.0,7085.5,2424.0,7,1.0021923620933522,0,Male,0,Yes,No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),24m+,0
12,25.4,313.0,609.5999999999999,2,1.0269028871391077,0,Male,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),6-12m,0
35,19.15,638.0,229.79999999999998,1,0.9518836255128683,0,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24m+,0
4,19.9,76.65,477.59999999999997,1,0.9629396984924624,0,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0-6m,0
41,19.3,772.4,463.20000000000005,1,0.976115253380513,0,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24m+,0
49,106.65,5174.35,2559.6000000000004,8,0.9901451438521963,0,Female,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),24m+,0
38,95.0,3605.6,1140.0,6,0.998781163434903,0,Male,0,No,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),24m+,0
2,80.45,137.1,482.70000000000005,4,0.8520820385332504,1,Female,0,No,No,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,0-6m,0
59,65.5,3801.3,786.0,6,0.9836460085392678,0,Female,0,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,24m+,0
3,70.7,225.65,424.20000000000005,5,1.0638849599245639,0,Male,0,No,Yes,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,0-6m,0
32,19.4,641.15,116.39999999999999,1,1.0327802835051547,0,Female,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24m+,0
22,54.2,1152.7,325.20000000000005,4,0.9667058034216706,0,Male,0,Yes,No,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,12-24m,1
3,19.85,57.2,119.10000000000001,1,0.9605373635600336,0,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0-6m,0
20,81.45,1671.6,488.70000000000005,3,1.0261510128913442,1,Female,1,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,12-24m,0
47,90.05,4137.2,540.3,5,0.977518399943294,1,Male,0,Yes,Yes,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,24m+,0
21,60.25,1258.35,723.0,5,0.9945465323058683,0,Female,0,No,No,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,12-24m,0
18,80.65,1451.9,483.90000000000003,4,1.0001377695116072,1,Male,0,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,12-24m,1
3,20.05,75.45,120.30000000000001,1,1.254364089775561,0,Male,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0-6m,0
45,50.25,2221.55,301.5,3,0.9824433388612493,1,Female,0,Yes,No,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),24m+,0
48,39.4,1978.65,945.5999999999999,4,1.0462404822335027,0,Female,0,Yes,Yes,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,24m+,0
17,101.8,1752.45,610.8,6,1.0126256789552757,1,Male,1,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,12-24m,0
27,50.35,1411.35,302.1,3,1.03817720401633,1,Male,0,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,24m+,0
45,109.75,4900.65,2634.0,8,0.9922854973424449,0,Male,0,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),24m+,0
38,74.05,2802.3,888.5999999999999,7,0.9958776075908882,0,Male,0,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,24m+,0
1,49.3,49.3,295.79999999999995,3,1.0,0,Male,0,No,No,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,0-6m,0
22,94.95,2142.8,569.7,6,1.0258030542390733,0,Male,0,No,No,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),12-24m,0
45,73.85,3371.0,1772.3999999999999,7,1.0143684646054316,0,Male,0,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),24m+,0
20,70.55,1493.55,423.29999999999995,2,1.058504606661942,1,Male,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),12-24m,0
9,50.8,463.6,609.5999999999999,5,1.0139982502187228,0,Male,0,No,No,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,6-12m,0
4,74.8,321.9,448.79999999999995,3,1.0758689839572193,1,Male,0,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0-6m,1
1,50.7,50.7,304.20000000000005,3,1.0,1,Male,0,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,0-6m,0
24,53.6,1315.35,321.6,4,1.0225046641791042,0,Male,0,Yes,No,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,12-24m,0
72,105.5,7544.0,2532.0,7,0.9931542917324908,1,Female,0,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,24m+,0
68,24.0,1664.3,576.0,2,1.0197916666666667,0,Male,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24m+,0
49,96.2,4718.25,577.2,5,1.0009440366583224,1,Male,1,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,24m+,1
25,38.1,970.4,457.20000000000005,3,1.0187926509186351,1,Male,0,Yes,No,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),24m+,0
45,113.3,5032.25,1359.6,9,0.9870059821516132,0,Female,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,24m+,0
64,43.85,2751.0,263.1,4,0.9802594070695553,0,Female,1,No,No,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,24m+,0
20,25.55,507.4,153.3,2,0.9929549902152641,0,Female,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),12-24m,0
11,94.2,999.9,565.2,6,0.9649681528662419,0,Female,0,No,No,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,6-12m,0
60,100.5,6029.0,1206.0,6,0.9998341625207297,1,Female,1,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),24m+,0
23,19.3,486.2,231.60000000000002,1,1.0952917323721558,0,Male,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),12-24m,0
35,99.25,3532.0,1191.0,6,1.0167686218064051,0,Female,0,No,No,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,24m+,0
59,88.75,5348.65,532.5,5,1.0214657436142276,1,Female,1,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),24m+,0
72,114.3,8058.55,2743.2,9,0.9792152717021483,0,Male,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),24m+,0
53,95.95,5036.9,1151.4,6,0.9904726321688772,1,Male,0,No,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,24m+,0
23,24.35,538.5,292.20000000000005,2,0.9615212927417194,0,Male,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,12-24m,0
66,100.05,6871.9,600.3,6,1.040676631381279,0,Male,1,Yes,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),24m+,1
72,115.55,8312.4,2773.2,9,0.9991345737775854,0,Female,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),24m+,0
3,85.7,256.75,514.2,4,0.998638661999222,1,Male,0,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),0-6m,0
69,60.25,4055.5,1446.0,6,0.9755246857898852,0,Male,0,Yes,No,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),24m+,0
1,69.2,69.2,415.20000000000005,2,1.0,1,Female,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0-6m,1
32,93.4,2979.3,560.4000000000001,6,0.9968214668094219,1,Male,0,No,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),24m+,0
71,19.1,1372.45,458.40000000000003,1,1.0120566329916671,0,Female,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24m+,0
33,20.35,689.75,488.40000000000003,1,1.0271014816469362,0,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24m+,0
10,19.85,193.05,119.10000000000001,1,0.972544080604534,0,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,6-12m,0
37,26.45,911.6,158.7,2,0.9314872528483115,0,Female,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24m+,0
28,50.8,1386.8,609.5999999999999,5,0.9749718785151856,0,Male,0,Yes,Yes,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,24m+,0
7,71.35,515.75,428.09999999999997,6,1.0326358994894385,0,Male,0,Yes,Yes,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),6-12m,0
5,75.9,357.75,455.40000000000003,3,0.9426877470355731,1,Male,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0-6m,1
