tenure,MonthlyCharges,TotalCharges,CLV,services_count,monthly_to_total_ratio,internet_no_tech_support,tenure_bucket_ord,is_auto_pay,is_long_contract,streaming_services,support_services,senior_fiber_optic,charges_per_month_of_tenure,high_charge_to_clv_ratio,tenure_years,per_service_charge,is_fiber_optic,has_streaming_any,has_support_any,has_multiple_lines_yes,is_electronic_check,paperless_autopay,family_bundle,early_tenure_flag,high_monthly_charge,tenure_remaining,tenure_fraction_complete,remaining_value,remaining_value_ratio,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,tenure_bucket,ChurnFlag,CLV_quartile
68,80.35,5589.3,482.1,4,1.022969361982503,1,3,1,0,0,1,1,82.19558823529412,1,5.666666666666667,20.0875,1,0,1,1,0,1,1,0,1,0,5.0,0.0,0.0,Male,1,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),24m+,0,Medium
1,81.95,81.95,491.7000000000001,3,1.0,1,0,0,0,1,0,0,81.95,1,0.0833333333333333,27.316666666666663,1,1,0,0,1,0,0,1,1,5,0.1666666666666666,409.75000000000006,0.8333333333333334,Female,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0-6m,1,Medium
67,112.35,7388.45,1348.1999999999998,8,0.9815342513068834,0,3,1,1,2,3,0,110.27537313432836,0,5.583333333333333,14.04375,1,1,1,1,0,1,1,0,1,0,5.0,0.0,0.0,Female,0,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),24m+,0,Premium
15,74.2,1133.9,445.2000000000001,3,1.0187780772686434,1,2,1,0,0,0,1,75.59333333333333,1,1.25,24.733333333333334,1,0,0,1,0,1,0,0,1,0,2.5,0.0,0.0,Male,1,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),12-24m,1,Medium
5,20.25,109.8,121.5,1,1.0844444444444443,0,0,0,0,0,0,0,21.96,1,0.4166666666666667,20.25,0,0,0,0,0,0,0,1,0,1,0.8333333333333334,11.700000000000005,0.0962962962962963,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0-6m,0,Low
1,80.2,80.2,481.2000000000001,4,1.0,1,0,0,0,0,1,0,80.2,1,0.0833333333333333,20.05,1,0,1,1,0,0,0,1,1,5,0.1666666666666666,401.00000000000006,0.8333333333333334,Female,0,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,0-6m,1,Medium
1,50.15,50.15,300.9,3,1.0,1,0,0,0,0,0,0,50.15,1,0.0833333333333333,16.716666666666665,0,0,0,1,1,0,0,1,0,5,0.1666666666666666,250.74999999999997,0.8333333333333333,Male,0,No,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0-6m,0,Low
63,20.0,1209.25,480.0,1,0.9597222222222224,0,3,1,1,0,0,0,19.194444444444443,0,5.25,20.0,0,0,0,0,0,0,1,0,0,0,2.625,0.0,0.0,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24m+,0,Medium
56,68.75,3815.4,825.0,6,0.991012987012987,1,3,1,1,1,2,0,68.13214285714285,0,4.666666666666667,11.458333333333334,0,1,1,1,0,0,1,0,0,0,4.666666666666667,0.0,0.0,Female,0,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),24m+,0,High
8,94.2,777.3,565.2,5,1.0314490445859872,1,1,0,0,2,1,0,97.1625,1,0.6666666666666666,18.84,1,1,1,0,1,0,1,0,1,0,1.3333333333333333,0.0,0.0,Female,0,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,6-12m,1,High
38,57.15,2250.65,342.9,4,1.0363540083805316,1,3,1,0,0,2,0,59.227631578947374,1,3.1666666666666665,14.2875,0,0,1,0,0,1,0,0,0,0,5.0,0.0,0.0,Female,1,No,No,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),24m+,1,Medium
34,62.65,2274.9,375.9,6,1.0679780292005072,0,3,0,0,0,3,0,66.90882352941176,1,2.8333333333333335,10.441666666666666,0,0,1,1,1,0,1,0,0,0,5.0,0.0,0.0,Female,0,Yes,No,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,24m+,1,Medium
24,80.25,1861.5,481.5,4,0.9665109034267912,1,2,0,0,0,1,0,77.5625,1,2.0,20.0625,1,0,1,1,1,0,0,0,1,0,4.0,0.0,0.0,Male,0,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,12-24m,1,Medium
40,70.75,2921.75,849.0,6,1.0324204946996467,0,3,1,1,1,2,0,73.04375,0,3.3333333333333335,11.791666666666666,0,1,1,1,0,0,1,0,1,0,3.3333333333333335,0.0,0.0,Male,0,Yes,No,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),24m+,0,High
42,92.15,3875.4,552.9000000000001,5,1.0013177273079603,1,3,0,0,2,1,0,92.27142857142856,1,3.5,18.43,1,1,1,0,1,0,1,0,1,0,5.0,0.0,0.0,Female,0,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,24m+,0,High
69,19.7,1396.9,472.7999999999999,1,1.0276612962554257,0,3,1,1,0,0,0,20.244927536231884,0,5.75,19.7,0,0,0,0,0,0,1,0,0,0,2.875,0.0,0.0,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24m+,0,Medium
15,26.35,378.6,158.10000000000002,2,0.9578747628083492,0,2,0,0,0,0,0,25.24,1,1.25,13.175,0,0,0,1,1,0,0,0,0,0,2.5,0.0,0.0,Male,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,12-24m,0,Low
58,99.15,5720.95,1189.8000000000002,6,0.9948267167475262,1,3,1,1,2,2,0,98.63706896551724,0,4.833333333333333,16.525000000000002,1,1,1,0,0,0,0,0,1,0,4.833333333333333,0.0,0.0,Male,0,No,No,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),24m+,0,Premium
1,71.55,71.55,429.2999999999999,2,1.0,1,0,0,0,0,0,0,71.55,1,0.0833333333333333,35.775,1,0,0,0,0,0,0,1,1,5,0.1666666666666666,357.74999999999994,0.8333333333333333,Male,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0-6m,1,Medium
71,116.25,8564.75,2790.0,9,1.0376798424958351,0,3,0,1,2,4,0,120.63028169014083,0,5.916666666666667,12.916666666666666,1,1,1,1,1,0,1,0,1,0,2.9583333333333335,0.0,0.0,Male,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,24m+,0,Premium
70,80.6,5460.2,1934.4,7,0.967777383906416,0,3,1,1,2,2,0,78.00285714285714,0,5.833333333333333,11.514285714285714,0,1,1,1,0,1,1,0,1,0,2.9166666666666665,0.0,0.0,Female,0,Yes,Yes,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),24m+,0,Premium
2,19.35,46.35,116.1,1,1.197674418604651,0,0,0,0,0,0,0,23.175,1,0.1666666666666666,19.35,0,0,0,0,0,0,0,1,0,4,0.3333333333333333,69.75,0.6007751937984496,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0-6m,0,Low
52,24.8,1229.1,595.2,2,0.9530862282878412,0,3,0,1,0,0,0,23.63653846153846,0,4.333333333333333,12.4,0,0,0,1,0,0,1,0,0,0,2.1666666666666665,0.0,0.0,Male,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24m+,0,High
18,25.55,467.85,153.3,1,1.0172863666014351,1,2,1,0,0,0,0,25.991666666666667,1,1.5,25.55,0,0,0,0,0,0,1,0,0,0,3.0,0.0,0.0,Male,0,Yes,Yes,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),12-24m,0,Low
59,94.05,5483.9,1128.6,7,0.9882770614260356,0,3,0,1,0,4,1,92.94745762711864,0,4.916666666666667,13.435714285714283,1,0,1,1,1,0,1,0,1,0,4.916666666666667,0.0,0.0,Female,1,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,24m+,0,Premium
72,82.3,5980.55,1975.2,8,1.0092733225327395,0,3,1,1,1,4,0,83.06319444444445,0,6.0,10.2875,0,1,1,1,0,1,1,0,1,0,3.0,0.0,0.0,Male,0,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),24m+,0,Premium
20,81.0,1683.7,486.0,4,1.039320987654321,0,2,0,0,0,2,0,84.185,1,1.6666666666666667,20.25,1,0,1,0,0,0,1,0,1,0,3.3333333333333335,0.0,0.0,Female,0,Yes,No,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,12-24m,0,Medium
6,60.9,414.1,365.4,4,1.1332785987958405,1,0,0,0,1,1,0,69.01666666666667,1,0.5,15.225,0,1,1,0,0,0,0,1,0,0,1.0,0.0,0.0,Male,0,No,No,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,0-6m,0,Medium
57,70.35,4124.65,1688.4,6,1.0286038479282784,0,3,1,1,1,3,0,72.36228070175439,0,4.75,11.725,0,1,1,0,0,1,1,0,1,0,2.375,0.0,0.0,Female,0,Yes,No,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),24m+,0,Premium
27,56.7,1652.95,340.20000000000005,4,1.0797243451564438,1,3,0,0,0,2,0,61.220370370370375,1,2.25,14.175,0,0,1,0,0,0,0,0,0,0,4.5,0.0,0.0,Female,0,No,No,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,24m+,0,Medium
41,24.85,962.25,298.20000000000005,2,0.9444471708298572,0,3,0,1,0,0,0,23.46951219512195,0,3.4166666666666665,12.425,0,0,0,1,0,0,0,0,0,0,3.4166666666666665,0.0,0.0,Female,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24m+,0,Low
20,19.4,374.5,116.4,1,0.9652061855670104,0,2,0,0,0,0,0,18.725,1,1.6666666666666667,19.4,0,0,0,0,1,0,1,0,0,0,3.3333333333333335,0.0,0.0,Male,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,12-24m,1,Low
12,86.55,1066.9,519.3,4,1.027248218756018,1,1,0,0,1,0,0,88.90833333333335,1,1.0,21.6375,1,1,0,1,1,0,0,0,1,0,2.0,0.0,0.0,Female,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,6-12m,0,High
4,50.55,235.65,303.29999999999995,3,1.165430267062315,1,0,1,0,0,1,0,58.9125,1,0.3333333333333333,16.849999999999998,0,0,1,0,0,1,0,1,0,2,0.6666666666666666,67.64999999999995,0.2230464886251235,Female,0,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0-6m,0,Low
72,24.9,1859.2,597.5999999999999,2,1.037037037037037,0,3,0,1,0,0,0,25.822222222222223,0,6.0,12.45,0,0,0,1,0,0,1,0,0,0,3.0,0.0,0.0,Female,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24m+,0,High
13,74.3,940.35,445.7999999999999,3,0.9735479863339892,1,2,0,0,0,1,1,72.33461538461539,1,1.0833333333333333,24.766666666666666,1,0,1,0,1,0,0,0,1,0,2.1666666666666665,0.0,0.0,Female,1,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,12-24m,1,Medium
7,25.05,152.95,150.3,2,0.872255489021956,0,1,1,0,0,0,0,21.85,1,0.5833333333333334,12.525,0,0,0,1,0,1,0,0,0,0,1.1666666666666667,0.0,0.0,Male,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),6-12m,0,Low
54,70.7,3770.0,848.4000000000001,6,0.9874797003509874,0,3,0,1,1,2,0,69.81481481481481,0,4.5,11.783333333333331,0,1,1,1,1,0,1,0,1,0,4.5,0.0,0.0,Male,0,Yes,Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,24m+,0,High
37,98.8,3475.55,592.8,6,0.95074679943101,0,3,1,0,2,1,0,93.9337837837838,1,3.0833333333333335,16.466666666666665,1,1,1,1,0,0,0,0,1,0,5.0,0.0,0.0,Male,0,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),24m+,1,High
1,93.85,93.85,563.0999999999999,5,1.0,1,0,0,0,2,0,0,93.85,1,0.0833333333333333,18.77,1,1,0,1,1,0,0,1,1,5,0.1666666666666666,469.2499999999999,0.8333333333333333,Female,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0-6m,1,High
13,76.2,981.45,457.2000000000001,7,0.99076317383404,0,2,0,0,1,3,0,75.49615384615385,1,1.0833333333333333,10.885714285714286,0,1,1,1,1,0,1,0,1,0,2.1666666666666665,0.0,0.0,Female,0,Yes,No,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,12-24m,0,Medium
20,54.0,1055.9,648.0,4,0.9776851851851852,0,2,0,1,0,2,0,52.795,0,1.6666666666666667,13.5,0,0,1,0,0,0,0,0,0,0,1.6666666666666667,0.0,0.0,Male,1,No,No,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,12-24m,0,High
30,94.05,2866.45,564.3,5,1.0159312422470317,1,3,1,0,2,0,0,95.54833333333332,1,2.5,18.81,1,1,0,1,0,1,1,0,1,0,5.0,0.0,0.0,Male,0,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),24m+,1,High
21,82.35,1852.85,494.1,4,1.071414115129962,1,2,0,0,0,1,0,88.23095238095237,1,1.75,20.5875,1,0,1,1,1,0,0,0,1,0,3.5,0.0,0.0,Male,0,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,12-24m,1,Medium
7,86.25,587.1,517.5,4,0.9724223602484472,1,1,0,0,1,1,0,83.87142857142858,1,0.5833333333333334,21.5625,1,1,1,0,1,0,1,0,1,0,1.1666666666666667,0.0,0.0,Female,0,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,6-12m,1,High
7,54.85,370.4,329.1,3,0.964708946477406,1,1,0,0,1,0,0,52.91428571428571,1,0.5833333333333334,18.283333333333335,0,1,0,0,0,0,0,0,0,0,1.1666666666666667,0.0,0.0,Male,0,No,No,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,6-12m,0,Low
72,104.15,7303.05,1249.8000000000002,7,0.9738958233317332,1,3,0,1,2,2,0,101.43125,0,6.0,14.87857142857143,1,1,1,1,1,0,1,0,1,0,5.0,0.0,0.0,Female,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,24m+,0,Premium
1,45.3,45.3,271.79999999999995,2,1.0,1,0,0,0,0,0,0,45.3,1,0.0833333333333333,22.65,0,0,0,0,1,0,0,1,0,5,0.1666666666666666,226.49999999999991,0.8333333333333333,Female,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0-6m,1,Low
30,95.0,2852.4,570.0,7,1.000842105263158,0,3,1,0,0,4,0,95.08,1,2.5,13.571428571428571,1,0,1,1,0,1,0,0,1,0,5.0,0.0,0.0,Male,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),24m+,0,High
1,20.15,20.15,120.9,1,1.0,0,0,1,0,0,0,0,20.15,1,0.0833333333333333,20.15,0,0,0,0,0,1,1,1,0,5,0.1666666666666666,100.75,0.8333333333333334,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),0-6m,1,Low
65,104.25,6812.95,625.5,7,1.0054159749123777,1,3,0,0,2,2,0,104.81461538461538,1,5.416666666666667,14.892857142857142,1,1,1,1,1,0,1,0,1,0,5.0,0.0,0.0,Male,0,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,24m+,0,High
49,84.5,3906.7,507.0,4,0.9435333896872358,1,3,0,0,1,0,0,79.72857142857143,1,4.083333333333333,21.125,1,1,0,1,1,0,0,0,1,0,5.0,0.0,0.0,Female,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,24m+,0,Medium
2,40.4,77.15,242.4,4,0.9548267326732676,0,0,1,0,0,3,0,38.575,1,0.1666666666666666,10.1,0,0,1,0,0,1,0,1,0,4,0.3333333333333333,165.24999999999997,0.6817244224422442,Male,0,No,No,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),0-6m,1,Low
72,23.3,1623.15,279.6,2,0.9675429184549356,0,3,1,1,0,0,0,22.543750000000003,0,6.0,11.65,0,0,0,1,0,1,1,0,0,0,5.0,0.0,0.0,Female,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24m+,0,Low
4,94.9,360.55,569.4000000000001,6,0.9498155953635404,0,0,0,0,1,3,0,90.1375,1,0.3333333333333333,15.816666666666668,1,1,1,0,0,0,0,1,1,2,0.6666666666666666,208.85000000000008,0.366789603090973,Male,0,No,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,0-6m,0,High
1,44.15,44.15,264.9,2,1.0,1,0,1,0,0,0,0,44.15,1,0.0833333333333333,22.075,0,0,0,0,0,0,0,1,0,5,0.1666666666666666,220.74999999999997,0.8333333333333333,Female,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0-6m,0,Low
36,95.4,3474.2,572.4000000000001,5,1.011588632657815,1,3,0,0,2,0,0,96.50555555555556,1,3.0,19.08,1,1,0,1,1,0,1,0,1,0,5.0,0.0,0.0,Male,0,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,24m+,0,High
13,25.15,331.85,150.89999999999998,1,1.0149870010705002,1,2,1,0,0,0,0,25.52692307692308,1,1.0833333333333333,25.15,0,0,0,0,0,1,0,0,0,0,2.1666666666666665,0.0,0.0,Male,0,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),12-24m,0,Low
5,88.9,454.15,533.4000000000001,5,1.0217097862767153,1,0,0,0,1,2,0,90.83,1,0.4166666666666667,17.78,1,1,1,0,0,0,1,1,1,1,0.8333333333333334,79.25000000000011,0.1485751781027373,Female,0,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,0-6m,1,High
1,48.45,48.45,290.70000000000005,3,1.0,1,0,1,0,0,1,0,48.45,1,0.0833333333333333,16.150000000000002,0,0,1,0,0,1,0,1,0,5,0.1666666666666666,242.25000000000009,0.8333333333333334,Female,0,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0-6m,0,Low
9,79.35,661.25,476.1,4,0.925925925925926,1,1,1,0,0,1,0,73.47222222222223,1,0.75,19.8375,1,0,1,1,0,1,1,0,1,0,1.5,0.0,0.0,Male,0,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),6-12m,1,Medium
52,48.8,2555.05,292.79999999999995,4,1.00687657629256,1,3,1,0,2,1,0,49.135576923076925,1,4.333333333333333,12.2,0,1,1,0,0,1,0,0,0,0,5.0,0.0,0.0,Male,1,No,No,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),24m+,0,Low
8,29.25,226.95,175.5,2,0.9698717948717948,1,1,0,0,0,1,0,28.36875,1,0.6666666666666666,14.625,0,0,1,0,0,0,0,0,0,0,1.3333333333333333,0.0,0.0,Female,0,No,No,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,6-12m,0,Low
70,79.4,5528.9,952.8,8,0.9947643037063691,0,3,1,1,1,4,0,78.9842857142857,0,5.833333333333333,9.925,0,1,1,1,0,0,1,0,1,0,5.0,0.0,0.0,Male,0,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),24m+,0,Premium
52,66.25,3330.1,1590.0,7,0.9666473149492018,0,3,1,1,2,4,0,64.04038461538461,0,4.333333333333333,9.464285714285714,0,1,1,0,0,0,1,0,0,0,2.1666666666666665,0.0,0.0,Female,0,Yes,No,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),24m+,0,Premium
56,90.55,5116.6,543.3,6,1.00903210538771,0,3,0,0,0,3,0,91.36785714285716,1,4.666666666666667,15.091666666666669,1,0,1,1,1,0,1,0,1,0,5.0,0.0,0.0,Female,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,24m+,0,High
53,93.45,4872.2,1121.4,5,0.9837164460865964,0,3,0,1,2,1,0,91.92830188679244,0,4.416666666666667,18.69,1,1,1,0,1,0,1,0,1,0,4.416666666666667,0.0,0.0,Female,0,Yes,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,24m+,0,Premium
11,29.6,346.45,177.60000000000002,2,1.0640356265356263,1,1,0,0,0,1,0,31.495454545454542,1,0.9166666666666666,14.8,0,0,1,0,1,0,1,0,0,0,1.8333333333333333,0.0,0.0,Female,0,Yes,Yes,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,6-12m,0,Low
12,34.0,442.45,204.0,3,1.084436274509804,0,1,0,0,0,2,0,36.87083333333333,1,1.0,11.333333333333334,0,0,1,0,0,0,0,0,0,0,2.0,0.0,0.0,Male,0,No,No,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,6-12m,0,Low
46,94.65,4312.5,1135.8000000000002,6,0.9904912836767036,1,3,0,1,1,2,0,93.75,0,3.8333333333333335,15.775,1,1,1,1,1,0,1,0,1,0,3.8333333333333335,0.0,0.0,Male,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,24m+,0,Premium
48,105.1,5083.55,630.5999999999999,7,1.007681176657152,0,3,1,0,2,2,0,105.90729166666668,1,4.0,15.014285714285714,1,1,1,1,0,1,1,0,1,0,5.0,0.0,0.0,Female,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),24m+,0,High
4,80.85,302.75,485.1,3,0.9361471861471862,1,0,0,0,1,0,0,75.6875,1,0.3333333333333333,26.95,1,1,0,0,1,0,1,1,1,2,0.6666666666666666,182.34999999999997,0.3759018759018758,Female,0,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,0-6m,1,Medium
7,79.7,586.05,478.2000000000001,3,1.050457071159706,1,1,0,0,1,0,0,83.72142857142856,1,0.5833333333333334,26.566666666666663,1,1,0,0,1,0,0,0,1,0,1.1666666666666667,0.0,0.0,Female,0,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,6-12m,1,Medium
50,103.05,5153.5,1236.6,6,1.0001940805434255,0,3,0,1,2,2,0,103.07,0,4.166666666666667,17.175,1,1,1,0,0,0,1,0,1,0,4.166666666666667,0.0,0.0,Female,0,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,24m+,0,Premium
4,87.1,341.45,522.5999999999999,5,0.9800516647531572,0,0,0,0,0,2,0,85.3625,1,0.3333333333333333,17.419999999999998,1,0,1,1,0,0,1,1,1,2,0.6666666666666666,181.14999999999992,0.346632223497895,Female,0,No,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,0-6m,1,High
68,86.5,5882.75,2076.0,8,1.000127507650459,0,3,1,1,2,3,0,86.51102941176471,0,5.666666666666667,10.8125,0,1,1,1,0,1,1,0,1,0,2.8333333333333335,0.0,0.0,Male,0,No,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),24m+,0,Premium
26,82.0,2083.1,984.0,7,0.9770637898686678,0,3,1,1,2,2,0,80.11923076923077,0,2.1666666666666665,11.714285714285714,0,1,1,1,0,1,1,0,1,0,2.1666666666666665,0.0,0.0,Male,0,Yes,Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),24m+,0,Premium
51,106.8,5498.8,1281.6,7,1.0095468899170157,1,3,1,1,2,2,0,107.81960784313726,0,4.25,15.257142857142856,1,1,1,1,0,1,1,0,1,0,4.25,0.0,0.0,Male,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),24m+,0,Premium
1,44.05,44.05,264.29999999999995,2,1.0,1,0,1,0,0,0,0,44.05,1,0.0833333333333333,22.025,0,0,0,0,0,1,0,1,0,5,0.1666666666666666,220.24999999999991,0.8333333333333333,Male,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0-6m,0,Low
30,68.95,2038.7,827.4000000000001,6,0.9855934251873338,1,3,1,1,1,2,0,67.95666666666666,0,2.5,11.491666666666667,0,1,1,1,0,1,0,0,0,0,2.5,0.0,0.0,Female,0,No,No,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),24m+,0,High
40,89.6,3488.15,1075.1999999999998,5,0.9732561383928572,0,3,1,1,1,2,0,87.20375,0,3.3333333333333335,17.919999999999998,1,1,1,0,0,1,0,0,1,0,3.3333333333333335,0.0,0.0,Male,0,No,No,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),24m+,0,Premium
